"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours"
"TRX00004607",2023-12-16,"CLI00075","PROD0045","VEND014",3,200.63,601.89,"PayPal","Livré",4
"TRX00004608",2023-12-16,"CLI00296","PROD0060","VEND018",3,539.45,1618.35,"CB","Livré",1
"TRX00004609",2023-12-16,"CLI00347","PROD0055","VEND020",2,224.11,448.22,"Virement","Livré",8
"TRX00004610",2023-12-16,"CLI00245","PROD0081","VEND008",1,161.8,161.8,"PayPal","Livré",4
"TRX00004611",2023-12-16,"CLI00073","PROD0066","VEND014",4,1030.65,4122.6,"PayPal","Livré",3
"TRX00004612",2023-12-16,"CLI00130","PROD0086","VEND015",2,930.66,1861.32,"CB","Livré",4
"TRX00004613",2023-12-16,"CLI00238","PROD0006","VEND016",4,133.52,534.08,"CB","Livré",4
"TRX00004614",2023-12-17,"CLI00196","PROD0042","VEND018",2,743.63,1487.26,"CB","Livré",5
"TRX00004615",2023-12-17,"CLI00486","PROD0003","VEND008",1,627.66,627.66,"CB","Livré",4
"TRX00004616",2023-12-17,"CLI00416","PROD0038","VEND004",3,121.88,365.64,"CB","Livré",6
"TRX00004617",2023-12-17,"CLI00173","PROD0088","VEND003",3,869.53,2608.59,"CB","Livré",5
"TRX00004618",2023-12-17,"CLI00315","PROD0072","VEND005",2,181.21,362.42,"Virement","Livré",4
"TRX00004619",2023-12-17,"CLI00257","PROD0067","VEND006",1,526.24,526.24,"PayPal","Livré",5
"TRX00004620",2023-12-17,"CLI00421","PROD0029","VEND007",1,174.12,174.12,"CB","Livré",6
"TRX00004621",2023-12-17,"CLI00252","PROD0027","VEND016",4,1024.18,4096.72,"Virement","Livré",5
"TRX00004622",2023-12-17,"CLI00053","PROD0019","VEND005",1,922.99,922.99,"CB","Livré",3
"TRX00004623",2023-12-17,"CLI00500","PROD0009","VEND019",2,346.15,692.3,"PayPal","Livré",3
"TRX00004624",2023-12-17,"CLI00298","PROD0039","VEND007",2,548.33,1096.66,"PayPal","Livré",6
"TRX00004625",2023-12-17,"CLI00338","PROD0019","VEND017",2,920.77,1841.54,"CB","Livré",3
"TRX00004626",2023-12-17,"CLI00020","PROD0056","VEND004",1,50.73,50.73,"CB","En cours",NA
"TRX00004627",2023-12-17,"CLI00217","PROD0072","VEND014",1,177.5,177.5,"CB","Livré",5
"TRX00004628",2023-12-17,"CLI00195","PROD0039","VEND007",4,493.97,1975.88,"Virement","Livré",4
"TRX00004629",2023-12-17,"CLI00427","PROD0024","VEND004",2,950.63,1901.26,"PayPal","Livré",3
"TRX00004630",2023-12-17,"CLI00260","PROD0067","VEND008",1,335.15,335.15,"CB","Livré",3
"TRX00004631",2023-12-17,"CLI00289","PROD0008","VEND005",2,1482.31,2964.62,"PayPal","Livré",5
"TRX00004632",2023-12-17,"CLI00428","PROD0012","VEND009",1,900.97,900.97,"CB","En cours",NA
"TRX00004633",2023-12-17,"CLI00202","PROD0095","VEND014",1,816.21,816.21,"CB","Livré",4
"TRX00004634",2023-12-17,"CLI00388","PROD0086","VEND001",3,743.26,2229.78,"PayPal","Livré",10
"TRX00004635",2023-12-17,"CLI00220","PROD0098","VEND019",1,110.19,110.19,"PayPal","Livré",7
"TRX00004636",2023-12-17,"CLI00384","PROD0066","VEND017",1,1825.37,1825.37,"CB","Livré",2
"TRX00004637",2023-12-17,"CLI00256","PROD0069","VEND018",1,725.88,725.88,"PayPal","Livré",3
"TRX00004638",2023-12-18,"CLI00372","PROD0035","VEND016",1,44.83,44.83,"CB","Livré",6
"TRX00004639",2023-12-18,"CLI00325","PROD0009","VEND006",1,560.47,560.47,"CB","Livré",4
"TRX00004640",2023-12-18,"CLI00138","PROD0023","VEND011",3,326.63,979.89,"PayPal","Livré",2
"TRX00004641",2023-12-18,"CLI00207","PROD0084","VEND006",2,290.97,581.94,"CB","Livré",3
"TRX00004642",2023-12-18,"CLI00011","PROD0005","VEND016",3,1352.44,4057.32,"CB","Livré",4
"TRX00004643",2023-12-18,"CLI00197","PROD0056","VEND002",1,37.13,37.13,"CB","Livré",5
"TRX00004644",2023-12-18,"CLI00139","PROD0032","VEND001",2,1085.68,2171.36,"CB","Livré",3
"TRX00004645",2023-12-18,"CLI00288","PROD0014","VEND004",1,148.93,148.93,"PayPal","En cours",NA
"TRX00004646",2023-12-18,"CLI00145","PROD0039","VEND015",2,466.91,933.82,"Virement","Livré",4
"TRX00004647",2023-12-18,"CLI00126","PROD0021","VEND015",2,1010.74,2021.48,"CB","Livré",3
"TRX00004648",2023-12-18,"CLI00364","PROD0043","VEND014",2,958.48,1916.96,"PayPal","Livré",6
"TRX00004649",2023-12-18,"CLI00228","PROD0058","VEND012",3,596.5,1789.5,"CB","Livré",5
"TRX00004650",2023-12-18,"CLI00267","PROD0021","VEND015",1,746.51,746.51,"CB","Livré",3
"TRX00004651",2023-12-18,"CLI00074","PROD0036","VEND010",1,482.06,482.06,"PayPal","Livré",4
"TRX00004652",2023-12-18,"CLI00367","PROD0002","VEND016",3,147.85,443.55,"CB","Livré",4
"TRX00004653",2023-12-18,"CLI00201","PROD0100","VEND007",1,1343.47,1343.47,"PayPal","Livré",3
"TRX00004654",2023-12-18,"CLI00427","PROD0005","VEND013",4,914.83,3659.32,"CB","Livré",6
"TRX00004655",2023-12-18,"CLI00176","PROD0027","VEND006",3,1311.13,3933.39,"Virement","Livré",1
"TRX00004656",2023-12-18,"CLI00055","PROD0088","VEND012",1,736.04,736.04,"CB","Livré",5
"TRX00004657",2023-12-18,"CLI00373","PROD0011","VEND005",2,1023.61,2047.22,"PayPal","En cours",NA
"TRX00004658",2023-12-18,"CLI00331","PROD0043","VEND015",1,1011,1011,"CB","Livré",4
"TRX00004659",2023-12-18,"CLI00354","PROD0026","VEND009",4,523.81,2095.24,"CB","Livré",4
"TRX00004660",2023-12-19,"CLI00100","PROD0095","VEND005",1,558.46,558.46,"CB","Livré",2
"TRX00004661",2023-12-19,"CLI00076","PROD0090","VEND004",3,110.85,332.55,"CB","Livré",5
"TRX00004662",2023-12-19,"CLI00365","PROD0078","VEND003",2,151.79,303.58,"CB","Livré",7
"TRX00004663",2023-12-19,"CLI00241","PROD0100","VEND018",1,814.65,814.65,"PayPal","Livré",5
"TRX00004664",2023-12-19,"CLI00260","PROD0076","VEND001",1,61.04,61.04,"PayPal","Livré",3
"TRX00004665",2023-12-19,"CLI00225","PROD0035","VEND011",1,46.8,46.8,"CB","Livré",3
"TRX00004666",2023-12-19,"CLI00041","PROD0052","VEND017",2,893.34,1786.68,"CB","Livré",4
"TRX00004667",2023-12-19,"CLI00299","PROD0081","VEND006",1,184.57,184.57,"CB","Livré",6
"TRX00004668",2023-12-19,"CLI00376","PROD0008","VEND016",2,1180,2360,"PayPal","Livré",4
"TRX00004669",2023-12-19,"CLI00004","PROD0007","VEND001",3,534.32,1602.96,"Virement","Livré",3
"TRX00004670",2023-12-19,"CLI00368","PROD0011","VEND004",1,1841.31,1841.31,"CB","En cours",NA
"TRX00004671",2023-12-19,"CLI00123","PROD0077","VEND020",1,391.79,391.79,"CB","Livré",6
"TRX00004672",2023-12-19,"CLI00466","PROD0063","VEND015",1,860.88,860.88,"CB","Livré",4
"TRX00004673",2023-12-19,"CLI00326","PROD0069","VEND019",1,501.33,501.33,"PayPal","Livré",8
"TRX00004674",2023-12-19,"CLI00027","PROD0006","VEND010",1,181,181,"Virement","Livré",7
"TRX00004675",2023-12-19,"CLI00435","PROD0087","VEND012",1,1549.38,1549.38,"PayPal","Livré",6
"TRX00004676",2023-12-19,"CLI00426","PROD0094","VEND010",1,476.67,476.67,"CB","Livré",3
"TRX00004677",2023-12-19,"CLI00476","PROD0057","VEND002",1,131.19,131.19,"PayPal","Livré",3
"TRX00004678",2023-12-19,"CLI00201","PROD0045","VEND019",2,196.36,392.72,"CB","Livré",6
"TRX00004679",2023-12-19,"CLI00190","PROD0083","VEND017",2,959.21,1918.42,"PayPal","Livré",2
"TRX00004680",2023-12-19,"CLI00001","PROD0019","VEND017",3,1547.84,4643.52,"CB","Livré",3
"TRX00004681",2023-12-19,"CLI00223","PROD0066","VEND008",1,986.17,986.17,"CB","Livré",2
"TRX00004682",2023-12-19,"CLI00403","PROD0041","VEND005",1,57.86,57.86,"CB","Livré",2
"TRX00004683",2023-12-19,"CLI00224","PROD0072","VEND010",1,165.76,165.76,"PayPal","Livré",5
"TRX00004684",2023-12-19,"CLI00301","PROD0026","VEND003",1,556.23,556.23,"CB","Livré",2
"TRX00004685",2023-12-20,"CLI00266","PROD0042","VEND011",3,1203.36,3610.08,"Virement","Livré",7
"TRX00004686",2023-12-20,"CLI00132","PROD0040","VEND017",2,172.23,344.46,"PayPal","En cours",NA
"TRX00004687",2023-12-20,"CLI00190","PROD0011","VEND002",1,1326.03,1326.03,"Virement","Livré",2
"TRX00004688",2023-12-20,"CLI00300","PROD0015","VEND014",1,92.42,92.42,"CB","Livré",5
"TRX00004689",2023-12-20,"CLI00403","PROD0053","VEND006",1,660.41,660.41,"CB","Livré",5
"TRX00004690",2023-12-20,"CLI00255","PROD0088","VEND009",1,805.5,805.5,"CB","Livré",3
"TRX00004691",2023-12-20,"CLI00463","PROD0050","VEND004",1,771.56,771.56,"PayPal","En cours",NA
"TRX00004692",2023-12-20,"CLI00345","PROD0063","VEND006",1,1010.61,1010.61,"CB","Annulé",0
"TRX00004693",2023-12-20,"CLI00095","PROD0096","VEND018",1,118.17,118.17,"CB","Livré",4
"TRX00004694",2023-12-20,"CLI00214","PROD0051","VEND012",2,30.84,61.68,"CB","Livré",4
"TRX00004695",2023-12-20,"CLI00427","PROD0079","VEND002",1,1227.65,1227.65,"CB","Livré",4
"TRX00004696",2023-12-20,"CLI00033","PROD0048","VEND013",1,664.44,664.44,"CB","Livré",4
"TRX00004697",2023-12-20,"CLI00390","PROD0028","VEND004",2,309.58,619.16,"CB","Livré",6
"TRX00004698",2023-12-20,"CLI00034","PROD0040","VEND008",1,156.74,156.74,"CB","Livré",5
"TRX00004699",2023-12-20,"CLI00175","PROD0032","VEND008",1,2045.74,2045.74,"CB","Livré",2
"TRX00004700",2023-12-20,"CLI00245","PROD0072","VEND012",2,253.62,507.24,"CB","Livré",2
"TRX00004701",2023-12-20,"CLI00027","PROD0050","VEND013",1,879.24,879.24,"CB","Livré",6
"TRX00004702",2023-12-20,"CLI00419","PROD0085","VEND019",2,126.11,252.22,"PayPal","Livré",4
"TRX00004703",2023-12-20,"CLI00104","PROD0043","VEND014",1,693.11,693.11,"CB","Livré",8
"TRX00004704",2023-12-21,"CLI00060","PROD0002","VEND003",2,173.74,347.48,"CB","Livré",4
"TRX00004705",2023-12-21,"CLI00286","PROD0035","VEND008",1,67.85,67.85,"CB","Livré",4
"TRX00004706",2023-12-21,"CLI00228","PROD0040","VEND020",3,106.01,318.03,"CB","Livré",4
"TRX00004707",2023-12-21,"CLI00254","PROD0097","VEND004",1,554.67,554.67,"PayPal","Annulé",0
"TRX00004708",2023-12-21,"CLI00329","PROD0085","VEND012",2,116.08,232.16,"CB","Livré",4
"TRX00004709",2023-12-21,"CLI00466","PROD0015","VEND011",2,148.12,296.24,"PayPal","Livré",5
"TRX00004710",2023-12-21,"CLI00031","PROD0030","VEND006",1,107.43,107.43,"CB","Livré",5
"TRX00004711",2023-12-21,"CLI00050","PROD0065","VEND008",1,414.54,414.54,"CB","Livré",4
"TRX00004712",2023-12-21,"CLI00209","PROD0086","VEND020",1,1257.56,1257.56,"CB","Livré",4
"TRX00004713",2023-12-21,"CLI00391","PROD0019","VEND010",2,1139.32,2278.64,"PayPal","Livré",4
"TRX00004714",2023-12-21,"CLI00442","PROD0083","VEND015",3,1697.33,5091.99,"CB","Livré",5
"TRX00004715",2023-12-21,"CLI00325","PROD0078","VEND002",3,191.95,575.85,"PayPal","Livré",6
"TRX00004716",2023-12-21,"CLI00134","PROD0081","VEND010",2,207.66,415.32,"CB","Livré",4
"TRX00004717",2023-12-21,"CLI00103","PROD0019","VEND009",1,1045.1,1045.1,"PayPal","Livré",5
"TRX00004718",2023-12-21,"CLI00394","PROD0078","VEND002",1,198.26,198.26,"Virement","Livré",5
"TRX00004719",2023-12-21,"CLI00321","PROD0094","VEND008",1,580.79,580.79,"CB","Livré",5
"TRX00004720",2023-12-21,"CLI00122","PROD0056","VEND004",1,49.64,49.64,"CB","Livré",6
"TRX00004721",2023-12-21,"CLI00294","PROD0069","VEND011",2,751.18,1502.36,"CB","En cours",NA
"TRX00004722",2023-12-21,"CLI00058","PROD0077","VEND018",2,307.07,614.14,"Virement","Livré",4
"TRX00004723",2023-12-21,"CLI00250","PROD0090","VEND004",1,84.04,84.04,"PayPal","Livré",3
"TRX00004724",2023-12-21,"CLI00267","PROD0097","VEND018",3,837.83,2513.49,"PayPal","Livré",3
"TRX00004725",2023-12-21,"CLI00449","PROD0083","VEND008",1,937.87,937.87,"CB","Livré",6
"TRX00004726",2023-12-21,"CLI00074","PROD0003","VEND012",1,1041.78,1041.78,"PayPal","Livré",2
"TRX00004727",2023-12-21,"CLI00320","PROD0035","VEND020",1,61.12,61.12,"PayPal","Livré",2
"TRX00004728",2023-12-21,"CLI00215","PROD0079","VEND017",1,633.42,633.42,"CB","Livré",4
"TRX00004729",2023-12-22,"CLI00187","PROD0050","VEND006",1,948.5,948.5,"CB","Livré",6
"TRX00004730",2023-12-22,"CLI00287","PROD0026","VEND006",5,417.89,2089.45,"CB","Livré",8
"TRX00004731",2023-12-22,"CLI00391","PROD0062","VEND006",1,175.57,175.57,"CB","Livré",4
"TRX00004732",2023-12-22,"CLI00084","PROD0040","VEND012",1,100.25,100.25,"PayPal","Livré",3
"TRX00004733",2023-12-22,"CLI00124","PROD0067","VEND004",2,293.61,587.22,"Virement","Livré",4
"TRX00004734",2023-12-22,"CLI00221","PROD0064","VEND006",3,90.94,272.82,"CB","Livré",6
"TRX00004735",2023-12-22,"CLI00087","PROD0018","VEND017",1,120.2,120.2,"CB","Livré",3
"TRX00004736",2023-12-22,"CLI00282","PROD0052","VEND017",2,864.69,1729.38,"CB","Livré",7
"TRX00004737",2023-12-22,"CLI00389","PROD0070","VEND005",1,1203.76,1203.76,"CB","Livré",1
"TRX00004738",2023-12-22,"CLI00427","PROD0043","VEND003",4,492.81,1971.24,"PayPal","Livré",2
"TRX00004739",2023-12-22,"CLI00022","PROD0016","VEND006",1,1573.2,1573.2,"CB","Livré",3
"TRX00004740",2023-12-22,"CLI00312","PROD0004","VEND011",2,2099.71,4199.42,"CB","Livré",5
"TRX00004741",2023-12-22,"CLI00373","PROD0016","VEND003",1,1543.87,1543.87,"CB","Livré",3
"TRX00004742",2023-12-22,"CLI00266","PROD0059","VEND003",1,1563.13,1563.13,"Virement","Livré",3
"TRX00004743",2023-12-22,"CLI00494","PROD0014","VEND011",3,128.62,385.86,"PayPal","Livré",4
"TRX00004744",2023-12-22,"CLI00445","PROD0015","VEND007",1,122.29,122.29,"PayPal","Livré",4
"TRX00004745",2023-12-22,"CLI00010","PROD0073","VEND011",2,431.07,862.14,"CB","Livré",4
"TRX00004746",2023-12-23,"CLI00172","PROD0095","VEND009",1,1071.69,1071.69,"CB","Livré",2
"TRX00004747",2023-12-23,"CLI00038","PROD0064","VEND013",4,95.35,381.4,"PayPal","Livré",2
"TRX00004748",2023-12-23,"CLI00083","PROD0016","VEND002",3,1515.98,4547.94,"CB","Livré",7
"TRX00004749",2023-12-23,"CLI00269","PROD0025","VEND001",1,109.62,109.62,"PayPal","Livré",3
"TRX00004750",2023-12-23,"CLI00330","PROD0073","VEND009",2,479.19,958.38,"PayPal","Livré",6
"TRX00004751",2023-12-23,"CLI00344","PROD0014","VEND011",2,204.84,409.68,"PayPal","Annulé",0
"TRX00004752",2023-12-23,"CLI00122","PROD0082","VEND006",3,475.17,1425.51,"CB","Livré",4
"TRX00004753",2023-12-23,"CLI00313","PROD0053","VEND010",2,455.99,911.98,"PayPal","Livré",4
"TRX00004754",2023-12-23,"CLI00097","PROD0095","VEND009",2,810.71,1621.42,"CB","Livré",6
"TRX00004755",2023-12-23,"CLI00373","PROD0026","VEND015",1,651.97,651.97,"CB","Livré",4
"TRX00004756",2023-12-23,"CLI00345","PROD0024","VEND009",1,1319.13,1319.13,"CB","Livré",4
"TRX00004757",2023-12-23,"CLI00360","PROD0088","VEND004",3,572.2,1716.6,"PayPal","Livré",4
"TRX00004758",2023-12-23,"CLI00161","PROD0070","VEND008",1,1465.28,1465.28,"CB","Livré",1
"TRX00004759",2023-12-23,"CLI00248","PROD0028","VEND015",1,269.03,269.03,"Virement","Livré",3
"TRX00004760",2023-12-23,"CLI00334","PROD0081","VEND004",3,141.69,425.07,"CB","Annulé",0
"TRX00004761",2023-12-23,"CLI00107","PROD0021","VEND004",2,713.23,1426.46,"CB","Livré",3
"TRX00004762",2023-12-23,"CLI00452","PROD0037","VEND012",1,197.73,197.73,"CB","Livré",5
"TRX00004763",2023-12-23,"CLI00367","PROD0079","VEND017",1,1042.7,1042.7,"Virement","Livré",8
"TRX00004764",2023-12-23,"CLI00400","PROD0077","VEND003",3,429.87,1289.61,"CB","Livré",4
"TRX00004765",2023-12-23,"CLI00242","PROD0060","VEND006",2,442.17,884.34,"CB","Livré",5
"TRX00004766",2023-12-23,"CLI00016","PROD0081","VEND005",2,162.9,325.8,"CB","Livré",3
"TRX00004767",2023-12-23,"CLI00141","PROD0045","VEND002",1,146.46,146.46,"CB","Livré",4
"TRX00004768",2023-12-23,"CLI00396","PROD0036","VEND004",3,517.42,1552.26,"CB","Livré",6
"TRX00004769",2023-12-23,"CLI00082","PROD0004","VEND010",2,2488.78,4977.56,"CB","Livré",6
"TRX00004770",2023-12-23,"CLI00381","PROD0089","VEND006",2,1378.89,2757.78,"PayPal","Livré",4
"TRX00004771",2023-12-24,"CLI00331","PROD0088","VEND011",4,728.44,2913.76,"CB","Livré",6
"TRX00004772",2023-12-24,"CLI00275","PROD0023","VEND001",2,423.97,847.94,"CB","Livré",8
"TRX00004773",2023-12-24,"CLI00335","PROD0032","VEND017",2,1392.46,2784.92,"PayPal","Livré",5
"TRX00004774",2023-12-24,"CLI00125","PROD0046","VEND004",3,150.73,452.19,"CB","Livré",6
"TRX00004775",2023-12-24,"CLI00304","PROD0072","VEND014",1,261.27,261.27,"CB","Livré",2
"TRX00004776",2023-12-24,"CLI00310","PROD0096","VEND006",2,84.6,169.2,"PayPal","Livré",7
"TRX00004777",2023-12-24,"CLI00445","PROD0013","VEND001",1,240.06,240.06,"CB","Livré",5
"TRX00004778",2023-12-24,"CLI00478","PROD0096","VEND017",4,92.33,369.32,"CB","Livré",3
"TRX00004779",2023-12-24,"CLI00172","PROD0061","VEND012",2,179.91,359.82,"CB","Livré",4
"TRX00004780",2023-12-24,"CLI00255","PROD0042","VEND018",2,1355.62,2711.24,"CB","Livré",6
"TRX00004781",2023-12-24,"CLI00411","PROD0094","VEND016",4,607.17,2428.68,"PayPal","Livré",3
"TRX00004782",2023-12-24,"CLI00009","PROD0092","VEND009",3,342.34,1027.02,"PayPal","Livré",4
"TRX00004783",2023-12-24,"CLI00124","PROD0082","VEND001",1,648.82,648.82,"CB","Livré",5
"TRX00004784",2023-12-24,"CLI00058","PROD0016","VEND015",1,924.05,924.05,"PayPal","Livré",7
"TRX00004785",2023-12-24,"CLI00493","PROD0053","VEND003",1,604.88,604.88,"CB","Livré",5
"TRX00004786",2023-12-24,"CLI00181","PROD0038","VEND012",1,109.76,109.76,"CB","Livré",5
"TRX00004787",2023-12-24,"CLI00452","PROD0081","VEND009",1,124.49,124.49,"CB","Livré",6
"TRX00004788",2023-12-24,"CLI00253","PROD0013","VEND013",2,416.58,833.16,"Virement","Livré",4
"TRX00004789",2023-12-24,"CLI00445","PROD0033","VEND011",2,303.45,606.9,"PayPal","Livré",4
"TRX00004790",2023-12-24,"CLI00083","PROD0080","VEND015",1,204.22,204.22,"Virement","Livré",3
"TRX00004791",2023-12-24,"CLI00305","PROD0100","VEND014",1,819.53,819.53,"CB","Livré",4
"TRX00004792",2023-12-24,"CLI00459","PROD0035","VEND017",2,74.71,149.42,"CB","Livré",1
"TRX00004793",2023-12-24,"CLI00213","PROD0061","VEND004",2,131.69,263.38,"CB","Livré",4
"TRX00004794",2023-12-24,"CLI00075","PROD0072","VEND002",1,254.03,254.03,"CB","Livré",4
"TRX00004795",2023-12-25,"CLI00075","PROD0023","VEND004",5,250.1,1250.5,"Virement","Livré",3
"TRX00004796",2023-12-25,"CLI00077","PROD0097","VEND005",1,843.96,843.96,"Virement","Livré",10
"TRX00004797",2023-12-25,"CLI00232","PROD0017","VEND011",5,95.03,475.15,"CB","Livré",10
"TRX00004798",2023-12-25,"CLI00044","PROD0016","VEND001",3,1509.31,4527.93,"PayPal","Livré",1
"TRX00004799",2023-12-25,"CLI00487","PROD0021","VEND005",2,1039.34,2078.68,"CB","Livré",3
"TRX00004800",2023-12-25,"CLI00326","PROD0019","VEND015",2,816.08,1632.16,"CB","Livré",4
"TRX00004801",2023-12-25,"CLI00051","PROD0075","VEND007",1,1369.06,1369.06,"CB","En cours",NA
"TRX00004802",2023-12-25,"CLI00001","PROD0093","VEND009",3,1206.62,3619.86,"Virement","Livré",3
"TRX00004803",2023-12-25,"CLI00024","PROD0027","VEND019",1,910.9,910.9,"CB","Livré",4
"TRX00004804",2023-12-25,"CLI00384","PROD0052","VEND006",2,741.69,1483.38,"CB","Livré",4
"TRX00004805",2023-12-25,"CLI00367","PROD0092","VEND015",3,329.49,988.47,"PayPal","Annulé",0
"TRX00004806",2023-12-25,"CLI00219","PROD0051","VEND013",1,41.43,41.43,"CB","Livré",6
"TRX00004807",2023-12-25,"CLI00184","PROD0038","VEND012",1,151.87,151.87,"CB","Livré",1
"TRX00004808",2023-12-25,"CLI00291","PROD0036","VEND004",2,529.01,1058.02,"CB","Livré",7
"TRX00004809",2023-12-25,"CLI00481","PROD0060","VEND016",1,578.66,578.66,"CB","Livré",5
"TRX00004810",2023-12-25,"CLI00318","PROD0099","VEND012",3,383.23,1149.69,"CB","Livré",5
"TRX00004811",2023-12-25,"CLI00304","PROD0035","VEND010",1,72.23,72.23,"CB","Livré",4
"TRX00004812",2023-12-25,"CLI00319","PROD0004","VEND011",4,2053.95,8215.8,"PayPal","Livré",3
"TRX00004813",2023-12-25,"CLI00390","PROD0017","VEND006",3,139.89,419.67,"CB","Livré",5
"TRX00004814",2023-12-25,"CLI00461","PROD0065","VEND012",2,559.47,1118.94,"CB","Livré",3
"TRX00004815",2023-12-25,"CLI00427","PROD0061","VEND017",1,201.33,201.33,"CB","Livré",7
"TRX00004816",2023-12-25,"CLI00356","PROD0068","VEND008",4,803.63,3214.52,"CB","Livré",4
"TRX00004817",2023-12-25,"CLI00054","PROD0100","VEND002",1,1330.51,1330.51,"PayPal","Livré",9
"TRX00004818",2023-12-25,"CLI00071","PROD0061","VEND008",1,147.78,147.78,"Virement","Livré",5
"TRX00004819",2023-12-25,"CLI00483","PROD0009","VEND007",2,555.46,1110.92,"CB","Livré",5
"TRX00004820",2023-12-26,"CLI00081","PROD0062","VEND002",3,123.78,371.34,"CB","Livré",5
"TRX00004821",2023-12-26,"CLI00315","PROD0057","VEND004",2,93.71,187.42,"CB","Livré",6
"TRX00004822",2023-12-26,"CLI00153","PROD0097","VEND006",1,731,731,"PayPal","Livré",2
"TRX00004823",2023-12-26,"CLI00241","PROD0091","VEND019",1,117.1,117.1,"CB","Livré",2
"TRX00004824",2023-12-26,"CLI00497","PROD0009","VEND016",2,466.13,932.26,"CB","Livré",4
"TRX00004825",2023-12-26,"CLI00147","PROD0100","VEND016",1,1171.37,1171.37,"CB","Livré",3
"TRX00004826",2023-12-26,"CLI00175","PROD0006","VEND011",1,184.44,184.44,"CB","Livré",2
"TRX00004827",2023-12-26,"CLI00067","PROD0021","VEND007",1,1157.69,1157.69,"PayPal","Livré",7
"TRX00004828",2023-12-26,"CLI00033","PROD0023","VEND002",2,385.5,771,"CB","Livré",3
"TRX00004829",2023-12-26,"CLI00324","PROD0096","VEND018",1,137.9,137.9,"PayPal","Livré",3
"TRX00004830",2023-12-26,"CLI00301","PROD0083","VEND006",2,1356.29,2712.58,"CB","Livré",3
"TRX00004831",2023-12-26,"CLI00317","PROD0088","VEND007",4,562.63,2250.52,"PayPal","Livré",4
"TRX00004832",2023-12-26,"CLI00068","PROD0071","VEND001",2,431.09,862.18,"PayPal","Livré",4
"TRX00004833",2023-12-26,"CLI00402","PROD0031","VEND005",2,926.85,1853.7,"PayPal","Livré",4
"TRX00004834",2023-12-26,"CLI00467","PROD0001","VEND015",2,68.65,137.3,"Virement","Livré",5
"TRX00004835",2023-12-26,"CLI00436","PROD0038","VEND012",2,111.87,223.74,"CB","Annulé",0
"TRX00004836",2023-12-26,"CLI00200","PROD0072","VEND015",3,238.08,714.24,"CB","Livré",2
"TRX00004837",2023-12-26,"CLI00156","PROD0085","VEND002",2,82.29,164.58,"CB","Livré",3
"TRX00004838",2023-12-26,"CLI00292","PROD0090","VEND015",2,147.85,295.7,"CB","Livré",4
"TRX00004839",2023-12-26,"CLI00081","PROD0078","VEND002",2,271.81,543.62,"CB","Livré",5
"TRX00004840",2023-12-27,"CLI00203","PROD0057","VEND006",2,152.75,305.5,"CB","En cours",NA
"TRX00004841",2023-12-27,"CLI00029","PROD0019","VEND014",1,848.65,848.65,"PayPal","Livré",3
"TRX00004842",2023-12-27,"CLI00300","PROD0011","VEND006",1,1192.87,1192.87,"PayPal","Livré",4
"TRX00004843",2023-12-27,"CLI00207","PROD0044","VEND008",3,355.08,1065.24,"CB","Livré",2
"TRX00004844",2023-12-27,"CLI00261","PROD0097","VEND013",2,468.08,936.16,"CB","Livré",5
"TRX00004845",2023-12-27,"CLI00061","PROD0072","VEND015",1,248.87,248.87,"CB","Livré",2
